Abats de bœuf,Abats de porc,Abats de poulet,Abats de veau,Abricot,Ail,Amande,Amidon de maïs,Ananas,Anchois,Anchois commun,Asperges,Aubergine,Autres étapes,Avocat,Avoine,Baie,Basilic,Beurre,Bière,Blanc d'oeuf,Blé dur,Boisson à base d'avoine,Boisson à base de soja,Bouillon,Brocoli,Bœuf haché,Cacahuète,Cacao,Café,Calamar,Camembert,Cannelle ,Carotte,Cassonade,Cerises,Champignon,Chicorée,Chicorée rouge,Chocolat au lait,Chocolat noir,Chou blanc,Chou vert,Choucroute,Choufleur,Châtaigne,Ciboulette ou oignon de printemps,Clous de girofle,Comté,Concentré de tomates 30° Brix,Concombre,Congre,Coquille Saint-Jacques,Coriandre,Courgette,Cresson de jardin,Crevette,Crème,Céleri,Céleri-rave,Eau de Vie,Emmental,Endive,Endive d'hiver,Epinard,Escargot,Estragon,Farine de blé,Farine de riz,Farine de sarrasin,Farine de seigle,Fenouil,Fond de veau pour la sauce et la cuisson,Fraise,Framboises,Frites,Fromage,Fromage de Cheddar,Fromage fondu,Fromage frais crémeux,Fromage mozzarella,Fromage à pâte dure,Fructose,Fruit de mer,Fruits confits,Fèves,Gingembre,Grain de maïs,Grain de maïs séché,Graine de lin,Graine de soja,Graine de sésame,Graines de pavot,Graines de tournesol,Graisse de porc,Graisse végétale (type margarine),Grenade,Grondin rouge,Groseille,Gruyère,Haricot,Haricot mungo,Haricot rouge,Haricot vert,Herbes de Provence,Homard de Norvège,Huil de lin,Huile combinée (mélange d'huile d'olive et d'huile de graines),Huile d'arachide,Huile d'olive,Huile de colza,Huile de palme,Huile de poisson,Huile de soja,Huile de tournesol,Jambon cuit,Jaune d'œuf,Jus de citron,Jus de fruits mélangé,Lait,Lait concentré,Lait de coco ou crème de coco,Lait demi-écremé,Lait écrémé,Lentilles,Levure,Lieu ou colin d'Alaska,Lotte ,Léthicine de soja,Manioc,Menthe,Merguez,Miel,Millet,Morue,Moule,Moutarde,Mélange de chicorée et de café,Mélange de céréales et légumineuses,Navet,Noix,Noix de cajou,Noix de coco,Noix de muscade,Oignons,Olives,Omelette,Orange,Origan,Pain perdu,Pain pour hamburger/hot-dog,Pamplemousse/pomelos ,Parmesan,Patate douce,Persil,Petits pois,Pignon de pin,Piment,Poire,Poireau,Pois chiches,Poisson Saint-Pierre,Poivre,Pomme,Pomme de table,Pommes de terre,Potiron,Poudre de cacao,Prune,Purée de pomme de terre,Pâtes,Pêche,Raisin,Raisin de table,Rascasse,Reblochon,Riz non décortiqué,Romarin,Roquefort,Safran,Salade,Salade verte,Sarrasin,Sauce au curry,Sauce de fromage,Sauce soja,Saucisses sèches,Saumon,Sel,Sirop,Sole au citron,Son de blé,Sucre blanc,Thon,Thym,Thé,Tomate,Tomme,Vanille,Viande,Viande avec os,Viande d'agneau sans os,Viande de bœuf sans os,Viande de moutton sans os,Viande de porc maigre,Viande de poulet sans os,Viande de veau sans os,Vin blanc,Vin rouge,Yaourt,citron,Échalote,Œuf de poule,min_EF_Abats de bœuf,min_EF_Abats de porc,min_EF_Abats de poulet,min_EF_Abats de veau,min_EF_Abricot,min_EF_Ail,min_EF_Amande,min_EF_Amidon de maïs,min_EF_Ananas,min_EF_Anchois,min_EF_Anchois commun,min_EF_Asperges,min_EF_Aubergine,min_EF_Autres étapes,min_EF_Avocat,min_EF_Avoine,min_EF_Baie,min_EF_Basilic,min_EF_Beurre,min_EF_Bière,min_EF_Blanc d'oeuf,min_EF_Blé dur,min_EF_Boisson à base d'avoine,min_EF_Boisson à base de soja,min_EF_Bouillon,min_EF_Brocoli,min_EF_Bœuf haché,min_EF_Cacahuète,min_EF_Cacao,min_EF_Café,min_EF_Calamar,min_EF_Camembert,min_EF_Cannelle ,min_EF_Carotte,min_EF_Cassonade,min_EF_Cerises,min_EF_Champignon,min_EF_Chicorée,min_EF_Chicorée rouge,min_EF_Chocolat au lait,min_EF_Chocolat noir,min_EF_Chou blanc,min_EF_Chou vert,min_EF_Choucroute,min_EF_Choufleur,min_EF_Châtaigne,min_EF_Ciboulette ou oignon de printemps,min_EF_Clous de girofle,min_EF_Comté,min_EF_Concentré de tomates 30° Brix,min_EF_Concombre,min_EF_Congre,min_EF_Coquille Saint-Jacques,min_EF_Coriandre,min_EF_Courgette,min_EF_Cresson de jardin,min_EF_Crevette,min_EF_Crème,min_EF_Céleri,min_EF_Céleri-rave,min_EF_Eau de Vie,min_EF_Emmental,min_EF_Endive,min_EF_Endive d'hiver,min_EF_Epinard,min_EF_Escargot,min_EF_Estragon,min_EF_Farine de blé,min_EF_Farine de riz,min_EF_Farine de sarrasin,min_EF_Farine de seigle,min_EF_Fenouil,min_EF_Fond de veau pour la sauce et la cuisson,min_EF_Fraise,min_EF_Framboises,min_EF_Frites,min_EF_Fromage,min_EF_Fromage de Cheddar,min_EF_Fromage fondu,min_EF_Fromage frais crémeux,min_EF_Fromage mozzarella,min_EF_Fromage à pâte dure,min_EF_Fructose,min_EF_Fruit de mer,min_EF_Fruits confits,min_EF_Fèves,min_EF_Gingembre,min_EF_Grain de maïs,min_EF_Grain de maïs séché,min_EF_Graine de lin,min_EF_Graine de soja,min_EF_Graine de sésame,min_EF_Graines de pavot,min_EF_Graines de tournesol,min_EF_Graisse de porc,min_EF_Graisse végétale (type margarine),min_EF_Grenade,min_EF_Grondin rouge,min_EF_Groseille,min_EF_Gruyère,min_EF_Haricot,min_EF_Haricot mungo,min_EF_Haricot rouge,min_EF_Haricot vert,min_EF_Herbes de Provence,min_EF_Homard de Norvège,min_EF_Huil de lin,min_EF_Huile combinée (mélange d'huile d'olive et d'huile de graines),min_EF_Huile d'arachide,min_EF_Huile d'olive,min_EF_Huile de colza,min_EF_Huile de palme,min_EF_Huile de poisson,min_EF_Huile de soja,min_EF_Huile de tournesol,min_EF_Jambon cuit,min_EF_Jaune d'œuf,min_EF_Jus de citron,min_EF_Jus de fruits mélangé,min_EF_Lait,min_EF_Lait concentré,min_EF_Lait de coco ou crème de coco,min_EF_Lait demi-écremé,min_EF_Lait écrémé,min_EF_Lentilles,min_EF_Levure,min_EF_Lieu ou colin d'Alaska,min_EF_Lotte ,min_EF_Léthicine de soja,min_EF_Manioc,min_EF_Menthe,min_EF_Merguez,min_EF_Miel,min_EF_Millet,min_EF_Morue,min_EF_Moule,min_EF_Moutarde,min_EF_Mélange de chicorée et de café,min_EF_Mélange de céréales et légumineuses,min_EF_Navet,min_EF_Noix,min_EF_Noix de cajou,min_EF_Noix de coco,min_EF_Noix de muscade,min_EF_Oignons,min_EF_Olives,min_EF_Omelette,min_EF_Orange,min_EF_Origan,min_EF_Pain perdu,min_EF_Pain pour hamburger/hot-dog,min_EF_Pamplemousse/pomelos ,min_EF_Parmesan,min_EF_Patate douce,min_EF_Persil,min_EF_Petits pois,min_EF_Pignon de pin,min_EF_Piment,min_EF_Poire,min_EF_Poireau,min_EF_Pois chiches,min_EF_Poisson Saint-Pierre,min_EF_Poivre,min_EF_Pomme,min_EF_Pomme de table,min_EF_Pommes de terre,min_EF_Potiron,min_EF_Poudre de cacao,min_EF_Prune,min_EF_Purée de pomme de terre,min_EF_Pâtes,min_EF_Pêche,min_EF_Raisin,min_EF_Raisin de table,min_EF_Rascasse,min_EF_Reblochon,min_EF_Riz non décortiqué,min_EF_Romarin,min_EF_Roquefort,min_EF_Safran,min_EF_Salade,min_EF_Salade verte,min_EF_Sarrasin,min_EF_Sauce au curry,min_EF_Sauce de fromage,min_EF_Sauce soja,min_EF_Saucisses sèches,min_EF_Saumon,min_EF_Sel,min_EF_Sirop,min_EF_Sole au citron,min_EF_Son de blé,min_EF_Sucre blanc,min_EF_Thon,min_EF_Thym,min_EF_Thé,min_EF_Tomate,min_EF_Tomme,min_EF_Vanille,min_EF_Viande,min_EF_Viande avec os,min_EF_Viande d'agneau sans os,min_EF_Viande de bœuf sans os,min_EF_Viande de moutton sans os,min_EF_Viande de porc maigre,min_EF_Viande de poulet sans os,min_EF_Viande de veau sans os,min_EF_Vin blanc,min_EF_Vin rouge,min_EF_Yaourt,min_EF_citron,min_EF_Échalote,min_EF_Œuf de poule,max_EF_Abats de bœuf,max_EF_Abats de porc,max_EF_Abats de poulet,max_EF_Abats de veau,max_EF_Abricot,max_EF_Ail,max_EF_Amande,max_EF_Amidon de maïs,max_EF_Ananas,max_EF_Anchois,max_EF_Anchois commun,max_EF_Asperges,max_EF_Aubergine,max_EF_Autres étapes,max_EF_Avocat,max_EF_Avoine,max_EF_Baie,max_EF_Basilic,max_EF_Beurre,max_EF_Bière,max_EF_Blanc d'oeuf,max_EF_Blé dur,max_EF_Boisson à base d'avoine,max_EF_Boisson à base de soja,max_EF_Bouillon,max_EF_Brocoli,max_EF_Bœuf haché,max_EF_Cacahuète,max_EF_Cacao,max_EF_Café,max_EF_Calamar,max_EF_Camembert,max_EF_Cannelle ,max_EF_Carotte,max_EF_Cassonade,max_EF_Cerises,max_EF_Champignon,max_EF_Chicorée,max_EF_Chicorée rouge,max_EF_Chocolat au lait,max_EF_Chocolat noir,max_EF_Chou blanc,max_EF_Chou vert,max_EF_Choucroute,max_EF_Choufleur,max_EF_Châtaigne,max_EF_Ciboulette ou oignon de printemps,max_EF_Clous de girofle,max_EF_Comté,max_EF_Concentré de tomates 30° Brix,max_EF_Concombre,max_EF_Congre,max_EF_Coquille Saint-Jacques,max_EF_Coriandre,max_EF_Courgette,max_EF_Cresson de jardin,max_EF_Crevette,max_EF_Crème,max_EF_Céleri,max_EF_Céleri-rave,max_EF_Eau de Vie,max_EF_Emmental,max_EF_Endive,max_EF_Endive d'hiver,max_EF_Epinard,max_EF_Escargot,max_EF_Estragon,max_EF_Farine de blé,max_EF_Farine de riz,max_EF_Farine de sarrasin,max_EF_Farine de seigle,max_EF_Fenouil,max_EF_Fond de veau pour la sauce et la cuisson,max_EF_Fraise,max_EF_Framboises,max_EF_Frites,max_EF_Fromage,max_EF_Fromage de Cheddar,max_EF_Fromage fondu,max_EF_Fromage frais crémeux,max_EF_Fromage mozzarella,max_EF_Fromage à pâte dure,max_EF_Fructose,max_EF_Fruit de mer,max_EF_Fruits confits,max_EF_Fèves,max_EF_Gingembre,max_EF_Grain de maïs,max_EF_Grain de maïs séché,max_EF_Graine de lin,max_EF_Graine de soja,max_EF_Graine de sésame,max_EF_Graines de pavot,max_EF_Graines de tournesol,max_EF_Graisse de porc,max_EF_Graisse végétale (type margarine),max_EF_Grenade,max_EF_Grondin rouge,max_EF_Groseille,max_EF_Gruyère,max_EF_Haricot,max_EF_Haricot mungo,max_EF_Haricot rouge,max_EF_Haricot vert,max_EF_Herbes de Provence,max_EF_Homard de Norvège,max_EF_Huil de lin,max_EF_Huile combinée (mélange d'huile d'olive et d'huile de graines),max_EF_Huile d'arachide,max_EF_Huile d'olive,max_EF_Huile de colza,max_EF_Huile de palme,max_EF_Huile de poisson,max_EF_Huile de soja,max_EF_Huile de tournesol,max_EF_Jambon cuit,max_EF_Jaune d'œuf,max_EF_Jus de citron,max_EF_Jus de fruits mélangé,max_EF_Lait,max_EF_Lait concentré,max_EF_Lait de coco ou crème de coco,max_EF_Lait demi-écremé,max_EF_Lait écrémé,max_EF_Lentilles,max_EF_Levure,max_EF_Lieu ou colin d'Alaska,max_EF_Lotte ,max_EF_Léthicine de soja,max_EF_Manioc,max_EF_Menthe,max_EF_Merguez,max_EF_Miel,max_EF_Millet,max_EF_Morue,max_EF_Moule,max_EF_Moutarde,max_EF_Mélange de chicorée et de café,max_EF_Mélange de céréales et légumineuses,max_EF_Navet,max_EF_Noix,max_EF_Noix de cajou,max_EF_Noix de coco,max_EF_Noix de muscade,max_EF_Oignons,max_EF_Olives,max_EF_Omelette,max_EF_Orange,max_EF_Origan,max_EF_Pain perdu,max_EF_Pain pour hamburger/hot-dog,max_EF_Pamplemousse/pomelos ,max_EF_Parmesan,max_EF_Patate douce,max_EF_Persil,max_EF_Petits pois,max_EF_Pignon de pin,max_EF_Piment,max_EF_Poire,max_EF_Poireau,max_EF_Pois chiches,max_EF_Poisson Saint-Pierre,max_EF_Poivre,max_EF_Pomme,max_EF_Pomme de table,max_EF_Pommes de terre,max_EF_Potiron,max_EF_Poudre de cacao,max_EF_Prune,max_EF_Purée de pomme de terre,max_EF_Pâtes,max_EF_Pêche,max_EF_Raisin,max_EF_Raisin de table,max_EF_Rascasse,max_EF_Reblochon,max_EF_Riz non décortiqué,max_EF_Romarin,max_EF_Roquefort,max_EF_Safran,max_EF_Salade,max_EF_Salade verte,max_EF_Sarrasin,max_EF_Sauce au curry,max_EF_Sauce de fromage,max_EF_Sauce soja,max_EF_Saucisses sèches,max_EF_Saumon,max_EF_Sel,max_EF_Sirop,max_EF_Sole au citron,max_EF_Son de blé,max_EF_Sucre blanc,max_EF_Thon,max_EF_Thym,max_EF_Thé,max_EF_Tomate,max_EF_Tomme,max_EF_Vanille,max_EF_Viande,max_EF_Viande avec os,max_EF_Viande d'agneau sans os,max_EF_Viande de bœuf sans os,max_EF_Viande de moutton sans os,max_EF_Viande de porc maigre,max_EF_Viande de poulet sans os,max_EF_Viande de veau sans os,max_EF_Vin blanc,max_EF_Vin rouge,max_EF_Yaourt,max_EF_citron,max_EF_Échalote,max_EF_Œuf de poule
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
